Document,Topic,Name,Representation,KeyBERT,MMR,Representative_Docs,Top_n_words,Probability,Representative_document
"no hables pavadas obeso, si sos pelado",13,13_mujer_cuerpo_chica_diciendo,"['mujer', 'cuerpo', 'chica', 'diciendo', 'hombre', 'ustedes', 'amiga', 'dicen', 'gusta', 'foto']","['mujer', 'puta', 'diciendo', 'hablando', 'sano', 'puto', 'dicen', 'hablar', 'quieren', 'habla']","['ustedes', 'amiga', 'mina', 'pedazo', 'video', 'buena', 'habla', 'puta', 'entender', 'odio']","['mujeres cuando una mujer hace chistes sobre el pene de los hombres : ay si amiga mujeres cuando un hombre hace chistes sobre la gordura de una mujer o sus estrías : incel asqueroso, por eso no tocas a ninguna mujer', 'una negra , burlándose del cuerpo de otro, el chiste se cuenta solo. y vos goro, nada por lo menos la sugus es mujer.', 'nosotros nos motivamos entre nosotros, lo tendrían que hacer ustedes también pero no lo hacen y dicen cosas como ama tu cuerpo, tu cuerpo es hermoso así como es pero no, no está bien la  como lo está está mujer.']",mujer - cuerpo - chica - diciendo - hombre - ustedes - amiga - dicen - gusta - foto,1.0,False
La negra es obesa pero gasta 1luca x una tortilla hecha arriba de una chapa en Gonzalez Catán,2,2_comida_comer_come_mala,"['comida', 'comer', 'come', 'mala', 'podes', 'mucha', 'buena', 'comiendo', 'sano', 'grasa']","['comida', 'comer', 'comiendo', 'gordito', 'gusta', 'además', 'puto', 'mucha', 'montón', 'quiere']","['comida', 'comer', 'buena', 'grasa', 'casa', 'chicos', 'pensar', 'dieta', 'gordito', '100']","['justo la  atragantandose con comida!', 'en otra vida fui , si estamos peleados y me hablas de comida, me puede, porque soy así! tan interesada por la comida', 'retiene comida? no la entrega a comedores fantasmas, para que después la vendan en ferias barriales, entendiste,  pute? o preferís un dibujito?']",comida - comer - come - mala - podes - mucha - buena - comiendo - sano - grasa,1.0,False
El Centro de Obesidad de Malvinas Argentinas fue premiado en México,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.9982875567479762,False
"En hay una persona con sobrepeso, un gay, un transexual, un paratleta y una vegana. es el programa más variado de todos",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.9275571879250762,False
"El Centro de Obesidad de Malvinas Argentinas fue premiado en México Fue el ""XVI Congreso Internacional de Cirugía para la Obesidad y Enfermedades Metabólicas"". El centro ha sido premiado por ""mejor trabajo de cirugía"" y un reconocimiento en ""cienc.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.8902769772903012,False
Ay por favor lo que es este pibito dios! Enamorada! Es obeso basta,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.5315305264431307,False
"Todo es un desorden, aunque por fuera pareciéramos estar bien. Una de las principales responsables de esta inflamación crónica silente es la obesidad, patología cuya incidencia está teniendo un aumento exponencial a nivel global: el tejido adiposo aumentado en tamaño es un gran productor de moléculas inflamatorias como las que hemos mencionado.",12,12_enfermedades_enfermedad_salud_bajo,"['enfermedades', 'enfermedad', 'salud', 'bajo', 'importante', 'alta', 'cambio', 'además', 'mayor', 'etc']","['enfermedades', 'enfermedad', 'salud', 'dieta', 'sufre', 'importante', 'etc', '50', 'morbida', 'ayuda']","['enfermedades', 'salud', 'importante', 'cambio', 'mayor', 'sociedad', '10', 'sigue', 'tiempo', 'mayoría']","['inflamación crónica de bajo grado ¿qué es? ¿qué enfermedades causa y por qué? diabetes--hipotiroidismo-enfermedad cardio y cerebrovascular-enfermedades reumáticas-cáncer. a ler', 'motivia, cormillot y fundación alco se unen para abordar los tratamientos de  y  desde la tecnología la ap utiliza ia para fomentar hábitos de salud en personas con enfermedades crónicas.', 'son considerados factores de riesgo: , diabetes, enfermedades respiratorias y cardíacas crónicas , como hipertensión pulmonar, inmunodeficiencias congénitas o adquiridas, enfermedad oncohematológica, trasplante y/o personas con insuficiencia renal crónica en diálisis']",enfermedades - enfermedad - salud - bajo - importante - alta - cambio - además - mayor - etc,1.0,False
INFLAMACIÓN CRÓNICA DE BAJO GRADO ¿Qué es? ¿Qué enfermedades causa y por qué? Diabetes-Obesidad-Hipotiroidismo-Enfermedad cardio y cerebrovascular-Enfermedades Reumáticas-Cáncer. A ler,12,12_enfermedades_enfermedad_salud_bajo,"['enfermedades', 'enfermedad', 'salud', 'bajo', 'importante', 'alta', 'cambio', 'además', 'mayor', 'etc']","['enfermedades', 'enfermedad', 'salud', 'dieta', 'sufre', 'importante', 'etc', '50', 'morbida', 'ayuda']","['enfermedades', 'salud', 'importante', 'cambio', 'mayor', 'sociedad', '10', 'sigue', 'tiempo', 'mayoría']","['inflamación crónica de bajo grado ¿qué es? ¿qué enfermedades causa y por qué? diabetes--hipotiroidismo-enfermedad cardio y cerebrovascular-enfermedades reumáticas-cáncer. a ler', 'motivia, cormillot y fundación alco se unen para abordar los tratamientos de  y  desde la tecnología la ap utiliza ia para fomentar hábitos de salud en personas con enfermedades crónicas.', 'son considerados factores de riesgo: , diabetes, enfermedades respiratorias y cardíacas crónicas , como hipertensión pulmonar, inmunodeficiencias congénitas o adquiridas, enfermedad oncohematológica, trasplante y/o personas con insuficiencia renal crónica en diálisis']",enfermedades - enfermedad - salud - bajo - importante - alta - cambio - además - mayor - etc,1.0,False
"No me gusta que critiquen porque tiene sobrepeso, es muy desagradable y sin sentido",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.06607485022887316,False
"¿Comer fibra ayuda a contener la diabetes, prevenir la obesidad y combatir enfermedades mentales? Esto se sabe hasta ahora,",10,10_bajar_ayuda_enfermedades_hilo,"['bajar', 'ayuda', 'enfermedades', 'hilo', 'alto', 'enfermedad', 'muchas', 'pueden', 'saber', 'meses']","['dieta', 'salud', 'grasa', 'comer', 'enfermedades', 'enfermedad', 'comida', 'ayuda', 'importante', 'morbida']","['ayuda', 'enfermedades', 'hilo', 'meses', 'salud', '40', 'montón', 'argentina', 'saben', 'sólo']","['es liraglutida, un medicamento similar al que utilizan los diabéticos. te ayuda a controlar el hambre por ansiedad, y a dejar de ser insulino resistente, los q tenemos  lo padecemos y es super difícil bajar de peso sin ayuda de algo por el estilo, como eso o metformina', 'la fda aprobó el uso de wegovy -uno de los tantos medicamentos de moda para bajar de peso- para reducir el riesgo de ataque cardíaco, accidente cerebrovascular y muerte en adultos con  y enfermedades cardiovasculares.', 'algo que debemos tener en cuenta es que, a pesar de que el fármaco semaglutida presentó un grado de evidencia alto para patologías como la diabetes y , aún se encuentra sujeto a una vigilancia estricta por parte de las autoridades reguladores (ema, en europa o fda en usa, por ejemplo). la idea es reforzar la fármacovigilancia por parte de las autoridades y de los profesionales de la salud. este es el motivo por el cual se insiste en comunicarle al médico sobre la aparición de cualquier efecto adverso que le llame la atención al paciente. espero que este hilo les haya aclarado un poco la manera en que funcionan estos fármacos y lo importante que es estar atento ante al aparición de complicación. recordá que este hilo está hecho a título informativo, cualquier duda que tengas al respecto, consultalo con tu médico ya que sería poco serio el hecho de estar respondiendo preguntas al aire sin un contexto clínico completo y sin tu historia clínica en la mano. si les gustó el hilo y consideran útil la información que suelo darles, compártanlo. está bueno saber que les sirve lo que escribo. les dejo mi cuenta profesional de instagram donde voy a estar hablando de cada uno de estos puntos en forma separada. . gracias por ler!']",bajar - ayuda - enfermedades - hilo - alto - enfermedad - muchas - pueden - saber - meses,1.0,False
Por algo son todos obesos,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.4862930767557746,False
El Centro de Obesidad de Malvinas Argentinas fue premiado en México,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.9983075592097931,False
"No saben lo feliz que me pone cuando veo alguien mas pito chico que yo. Es como cuado un gordo ve a un obeso y dice ""No estoy tan mal""",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.09168362232816796,False
CIUDAD DE MEXICO: EL CENTRO DE OBESIDAD DE MALVINAS ARGENTINAS FUE PREMIADO Fue el “XVI Congreso Internacional de Cirugía para la Obesidad y Enfermedades Metabólicas”. El centro ha sido premiado por “mejor trabajo de cirugía” y un reconocimiento en “ciencias afines”.,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.8902769772903012,False
